hotel_name,location,wrote,rating,title,comment
Atlantico Boutique Hotel,"La Plata, Argentina",November 2018,5,Gran estadia,"excelente ubicacion, muy cerca del puerto y de la calle principal, habitaciones comodas, el baño esta ok, el desayuno es bueno y la atencion del staff es sobresaliente, siempre muy dispuestos a ayudar con amabilidad. La pileta no la pude usar por el clima pero esta buena para relajarse luego de caminar un largo rato"
Atlantico Boutique Hotel,"Buenos Aires, Argentina",November 2018,5,"Encantador hotel boutique, muy cerca del puerto de Punta del Este","Desde la atención de los chicos del front desk, hasta cada detalle del desayuno. La zona de la pileta es genial, la habitación y el baño muy cómodos. Fui con mi mejor amiga a pasar un fin de semana largo, y la pasamos genial."
Atlantico Boutique Hotel,"Buenos Aires, Argentina",November 2018,5,Tres días que duran 3 meses,"Una experiencia de relax y descanso a la medida de unas mini-vacaciones en una ciudad muy bonita como es Punta del Este FUERA DE LA TEMPORADA ALTA. que cuando mas se disfruta de todos los atractivos y oferta gastronómica e entretenimientos. Caminatas, viajes embarcados, cine, gastronomía para todos los gustos y segmentos de mercado. UN PLACER visitar Uruguay en los meses de primavera y otoño. El verano ya todos sabemos que es un destino más de sol y playa. El dieferncial está fuera de la temporada alta!!"
Atlantico Boutique Hotel,"Buenos Aires, Argentina",November 2018,5,Escapada de fin de semana,"Nos sorprendió agradablemente. Muy bien ubicado. Excelente atención y servicio. Desayuno completo y hasta el mediodía. Muy buen remodelado, con un hermoso jardín y pileta. Esta próximo al puerto, a la zona de restaurantes, se pueden realizar paseos variados y a pie."
Atlantico Boutique Hotel,"Buenos Aires, Argentina",September 2018,5,Muy buen lugar,"Es una excelente opción con un buen servicio, buena limpieza y personal amable además de mucha tranquilidad. Lo único que mejoraría sería más opciones al desayuno, sin embargo es bueno. Lo recomiendo completamente, particularmente por su relación calidad - precio"
Atlantico Boutique Hotel,"Buenos Aires, Argentina",October 2018,5,"Muy linda habitación con asombrosas vistas. Servicio excelente, personal muy amable y atento.Muy rcomendable!",ubicación tranquila en la Peninsula cerca del Faro. El personal muy amable y dispuesto. La limpieza impecable. Tiene habitaciones con terraza con increíble vista. El desayuno rico y abundante y bien atendida la sala con terraza hacia el fondo. Volvería!
Atlantico Boutique Hotel,buenos aires,October 2018,4,excelente relacion precio calidad,"buena ubicacion, sobria y agradable decoracion, buena atencion en la recepcion, los cuartos comodos, hermosa piscina y solarium, buen desayuno y como dijera excelente relacion precio-calidad. Unico inconveniente un dia olvidaron hacer la habitacion y como atencion para reparar esa falla me obsequiaron un botella de vino."
Atlantico Boutique Hotel,buenos aires,October 2018,5,Excelente opción de la Punta,"Muy buena ubicación , con excelentes cuartos . Mucha tranquilidad, Han mejorado su piscina . Precios normales , muy Recomendable , a mano de todo !! Su atención es de primera !!! Buen desayuno y opción de departamentos muy cómodos"
Atlantico Boutique Hotel,buenos aires,October 2018,5,Excelente en todo aspecto,"Muy buena atención y calidez de la misma de absolutamente todo el personal. La pulcritud de todos los ambientes sea habitaciones, sala de estar, desayunador , etc. Muy bueno el desayuno. Destaco la ubicación en plena península, un barrio muy tranquilo y a pasos del centro y el puerto de Punta del Este. Resumen Excelente!!!!!"
Atlantico Boutique Hotel,buenos aires,October 2018,4,"""Paz, tranquilidad y buena atencion""","La vista y ubicacion son para destacar. Las camas y almohadas son comfortables. La limpieza muy buena. El personal es muy atento, especialmente el Sr Carlos en la recepcion, que fue el que nos recibio cuando llegamos, y la srta. Soledad por su pronta atencion y eficacia en el manejo del personal del hotel!"
Atlantico Boutique Hotel,buenos aires,September 2018,5,EXCELENTE,"instalaciones excelentes la habitación muy completa, el personal muy correcto, todo muy cálido, la decoración muy bonita y el lugar del desayuno es amplio y luminoso, desayuno muy completo variado, frutas frescas , budines panes etc, todo muy correcto"
Atlantico Boutique Hotel,"Buenos Aires, Argentina",September 2018,5,Hotel Atlantico,"Muy buena atención, camas muy cómodas, excelente limpieza y desayuno Instalaciones cómodas, ideal para descansar...zona muy tranquila y agradable. Lo volveroiamos a elegir.Personal muy cordial y atento."
Atlantico Boutique Hotel,"Buenos Aires, Argentina",December 2017,4,"Sencillo, comodo, agradable",Estuvimos solo 3 noches pero no tuvimos quejas. Las habitaciones quizas son un poco pequeñas pero cumplen la funcionalidad. Las instalaciones en general son muy modernas y atractivas a la vista. La ubicacion es muy buena y la atencion tambien. Recomiendo.
Atlantico Boutique Hotel,"Buenos Aires, Argentina",October 2017,5,Modernidad en la vieja Punta.,"A 150 mts del Puerto. Tiene variedad de oferta en sus dependencias, que son amplias, muy luminosas y confortables. Ideal para ir en patota familiar. Coincidimos varios grupos de distintos destinos y disfrutamos sus instalaciones y excelente ubicación. ( Mayo 19/2017)Locales gastronómicos del Puerto quedan a un paso y señalamos uno en particular, por calidad y precio: Oscar restaurante. Hotel diferente en una zona antigua de la península que perdió brillo de los 70/80 pero mantiene el espíritu de Punta del Este."
Atlantico Boutique Hotel,"Buenos Aires, Argentina",August 2018,3,Correcto,"Cerca del puerto de Punta del Este y a unas calles del centro. En temporada baja la zona es un poco oscura y desierta. El hotel es lindo y bien decorado, la atención es correcta. Desayuno muy rico, buenos ingredientes y variedad. La habitación tiene buen tamaño, salvo el baño que me pareció diminuto o sea que resulta incómodo. Tampoco tienen buena insonorización, se escuchan todos los ruidos del hotel, lo que dificulta un poco el descanso."
Atlantico Boutique Hotel,"Buenos Aires, Argentina",September 2018,4,"Sencillo, de calidad y hospitalidad","La ubicación de privilegio, la recepción y atención personalizada se agradece y sus dependencias sencillas, pero bien tenidas y mantenidas y de buen gusto. Lugar muy agradable. Habitaciones pequeñas pero bien equipadas y decoradas. Recomendable"
Atlantico Boutique Hotel,Uruguay,August 2018,4,Estadía corta pero correcta,"El hotel totalmente renovado es tipo boutique hotel, y en pleno invierno fue una muy buena oferta la que conseguimos. Muy tranquilo para dormir, desayuno completo, personal super amable. Podrían esforzarse más en: Las camas. Parecían un poco vencidos los colchones. Las paredes de los baños, en vez de pintarlas,( ya están manchadas), si estuvieran todas revestidas sería más limpio. La zona de la piscina , que estaba en total abandono. Por más que sea invierno. En general, si lo recomiendo. Ubicación inmejorable. Bicicletas flamantes para usar (lástima que cobran alquiler, por más que este sea barato). El personal super atento, al pedir opciones sin gluten si tenían lo que ofrecerte,"
Atlantico Boutique Hotel,Uruguay,August 2018,4,Muy prolijo y cómodo.,"Nos hospedamos en una habitación con vista al océano, el hotel esta muy bien ubicado a pocas cuadras de restaurantes, pub y panadería, tiene un desayuno completo y en la tarde ofrecen café en una sala de lectura que tienen. Muy bien decorado."
Atlantico Boutique Hotel,Uruguay,July 2018,3,Lindo y prolijo,"Lindo hotel en una muy linda ubicación, desde la esquina ves el mar en cada calle, falta que tenga bar para un café en chaqueta momento, muy buena la atención. Estuve unos días que hizo mucho frío y la calefacción era perfecta."
Atlantico Boutique Hotel,Uruguay,July 2018,5,EXCELENTE ESTADIA,"Hotel sumamente agradable. La atención es muy buena así como la limpieza de las habitaciones. El desayuno buffet es bueno, lástima que me enteré tarde que se podían solicitar huevos fritos o revueltos. Creo que debieran informar esta posibilidad. Regresaremos sin lugar a dudas ! Muchas gracias por la atención !!!"
Atlantico Boutique Hotel,Uruguay,July 2018,4,Excelente!,"Nos hospedamos en invierno. Suite del último piso, muy cómoda, con una terraza/balcón que en verano debe ser digna de aprovechar porque cuenta con su reposera y su ducha para tomar sol tranquilo o sentarse a tomar mate mirando el faro y el mar."
Atlantico Boutique Hotel,"Zapala, Neuquén, Argentina",February 2018,5,Memorable,"Este hotel es precioso, muy bien ubicado y con excelente atención. Nos hospedamos con una amiga y aunque la noche que llegamos nos nos dieron la habitación que habíamos reservado, a la mañana siguiente nos cambiaron. Las habitaciones son bastante pequeñas, impecables y muy bien ambientadas para un buen descanso. El desayuno es increíble: para todos los gustos y con productos de muy buena calidad. La zona de piscina es muy tranquila y cuenta con un bar donde se pueden adquirir bebidas frescas y comidas livianas. El personal de recepción es muy amable, dispuesto para ofrecer información sobre el lugar y realiza reservas en restaurants si uno así lo necesita. Recomiendo sin duda este lugar y volvería con mucho gusto!"
Atlantico Boutique Hotel,"Zapala, Neuquén, Argentina",April 2018,5,Excelente!!!!,Este hotel nos encantó. La amabilidad de todo su staff es especialmente destacable (todos son super amables y atentos). Las instalaciones son muy cómodas. El desayuno es excelente. Nos encantaría volver!!!
Atlantico Boutique Hotel,"Zapala, Neuquén, Argentina",April 2018,4,Muy lindo Hotel,"Nos hospedamos una noche con mi esposo, festejando ""aniversario de bodas"", el hotel nos gustó mucho. La habitación moderna y completa. El baño muy lindo, la ducha (the shower) era de muy reducido espacio, pero prueba superada. El desayuno estuvo muy bien, al igual que la atención. Ademas nos dejaron un obsequio en la habitación, por el aniversario. Recomendable!!"
Atlantico Boutique Hotel,"Zapala, Neuquén, Argentina",April 2018,5,Volveré siempre que pueda!,"La amabilidad, la limpieza, la hospitalidad y la excelente ubicación, me harían escoger siempre Atlántico Boutique Hotel. Siempre atentos a prestar apoyo, todos con una sonrisa permanente, nos brindaron el mejor de los tratos."
Atlantico Boutique Hotel,"Zapala, Neuquén, Argentina",April 2018,5,Hermoso Hotel,"Solo nos hospedamos un fin de semana y nos quedamos con ganas de volver. La ambientación y decoración del hotel es hermosa! Todo esta muy prolijo y limpio. Las habitaciones son un poco pequeñas pero tienen todo lo necesario. El desayuno exquisito! Variado, rico, fresco... Nos encantó! El alquiler de bicicletas super económico. La ubicación del hotel es muy buena, se puede llegar caminando a muchos puntos turísticos. La atención también fue excelente. Volveríamos sin duda!"
Atlantico Boutique Hotel,"Mexico City, Mexico",April 2018,2,No es lo que muestran las fotos,"Fuimos con mi marido y una pareja amiga a pasar Semana Santa de 2018. Nos llevamos una triste sorpresa cuando llegamos porque el estado general y de conservación del lugar no se condice con lo que habíamos visto en las fotos que exhibe el mismo hotel en su página. Las habitaciones son muy chicas, la ducha tiene el tamaño para entrar parado pero no hay forma de girar sin golpearse con la grifería, la pared o la mampara. El sommier deberían haberlo cambiado hace muchos años, sin exagerar era una canoa, no había forma de descansar allí sino todo lo contrario, a la mañana daban ganas de salir lo más rápidamente posible de esa cama. El frigobar estaba vacío y aunque el hotel ofrecía la posibilidad de servirse una misma del bar los tragos y las bebidas que deseara la verdad es que no"
Atlantico Boutique Hotel,"Mexico City, Mexico",March 2018,5,Hermoso!,"Una hermosa estadía! Habitaciones impecables, muy limpias, luminosas estilo vintage/minimalistas y un desayuno riquísimo. Muy buena ubicación. A pocas cuadras ce la rambla y del puerto. Todo el personal muy atento y simpático. Definitivamente volvería a ir."
Atlantico Boutique Hotel,"Mexico City, Mexico",March 2018,5,Conociendo Punta,"El hotel es para recomendar! todas las habitaciones son muy lindas especialmente la 318 es silenciosa, espaciosa y muy comoda,en general el hotel es moderno muy linda decoracion. El personal :todos muy amables,educados y muy buena onda!El desayuno completo y de buena calidad:yogur,fiambres,etc La zona donde se encuentra es totalmente tranquila,segura y a 7 cuadras aproximadamente del centro. Resumiendo lo recomiendo y volveria sin dudarlo."
Atlantico Boutique Hotel,"Mexico City, Mexico",March 2018,5,Vacaciones en familia,"Muy bien todo y cualquier duda, consulta o pedido te responden en seguida, siempre muy buena atención. Buen desayuno y abierto hasta las 12. La limpieza es buena, las camas son muy cómodas. Todo muy bien! El wifi es perfecto!"
Atlantico Boutique Hotel,"Mexico City, Mexico",March 2018,5,Excelente opcion para ir en pareja,"Excelente hotel con cuartos luminosos, muy buena predisposicion del personal, muy limpio, buenisimo desayuno, pileta e instalaciones. Dan cafe gratis de 14 a 18 que es muy agradable cuando uno viene de la playa y despues siempre hay disposicion de una barra de bebidas disponibles. Esta muy bien ubicado porque esta cerca del centro , del puerto y de las zona de restaurantes,. Esta abierto todo el ano."
Atlantico Boutique Hotel,"Province of Mendoza, Argentina",February 2018,5,"excelente, muy recomendable","desde todos los puntos de vista , la experiencia fue excelente. El Hotel tiene una ubicación magnífica, en un barrio residencial tranquilo y limpio y desde su esquina se puede contemplar el mar en los 4 puntos cardinales....hermoso.También se ve el faro y desde la ventana el mar y la Isla de Lobos con su faro. El hotel es luminoso, limpio y confortable. Las habitaciones simples y acogedoras. El desayuno variado y completo. El personal se desvive por atender, resolver situaciones, aconsejar...Facundo y María (creo que así se llaman) nos recibieron el primer día y nos hicieron sentir seguras y contenidas."
Atlantico Boutique Hotel,"Province of Mendoza, Argentina",March 2018,4,Vacaciones en pareja. Excelente opcion,"Excelente predisposición del personal de recepción. La habitación impecable, luminosa, amplia, y sobre todo muy limpia. La ubicación del hotel es en la punta de la península. Muy cerca del Puerto, zona de restaurantes lindos y buenos aunque para ir a las playas más lindas hay que caminar un poco, pero es tan lindo el lugar que la caminata se hace amena. El sector piscina es amplio y completo. El desayuno esta muy bien. El único detalle es el ascensor, al ser manual la gente no lo cerraba.- Pero en lineas generales IMPECABLE.-"
Atlantico Boutique Hotel,"Province of Mendoza, Argentina",February 2018,5,Vacaciones con amigos,"Excelente hotel, buena disposición del personal, cómodo, tranquilo, siempre limpio, 10000000% recomendable, muy buena opción, cercano a restaurants, pubs, puntos turísticos, buen desayuno, habitaciones amplias."
Atlantico Boutique Hotel,"Province of Mendoza, Argentina",February 2018,5,Vacaciones,"Un hotel ubicado en lugar estratégico. La zona de la península en recuperación casi a pleno. Cerca de todo con hermosos restaurants a pocos pasos. El Hotel una maravilla con pileta, zona de relax, habitaciones confortables y la atención increíble!!! Totalmente recomendable...hacen lo posible porque su estadía sea inolvidable!!!"
Atlantico Boutique Hotel,"Province of Mendoza, Argentina",December 2017,5,Muy buena opción en Punta.,"Disfrute mucho la estadía en este hotel. Hotel familiar y muy cómodo. Excelente relación precio/calidad. Muy tranquilo y con excelente atención. Las habitaciones son chicas pero bastante cómodas y muy limpias. El hotel se encuentra en excelentes condiciones, muy moderno y bien decorado. El área de la pileta es ideal para tomar sol y relajarse un poco cuando no querés ir a la playa. La ubicación es buena, si bien no es en el centro de Punta podes caminar y llegar a la calle principal en pocos minutos. No es cerca de la playa pero cerca del puerto donde encontrás bares y restaurantes. Hay alquiler de Bicis. Destacable la atención del personal, siempre dispuestos a ayudarte y con muy buena onda."
Atlantico Boutique Hotel,"Buenos Aires, Argentina",February 2018,1,"El hotel NO es un hotel familiar,.","El hotel NO es un hotel familiar, como esta en la descripción. No tiene rampa para discapacitados ni cochecitos. De hecho, tiene MUCHAS escaleras para todo: desayuno, entrada, y piscina. No hay ni un solo vaso de plástico para chicos. La pileta es muy profunda, los niños no pueden jugar allí dentro. Un día no había toallas en la pileta porque aun se estaban secando (????). La atencion es muy buena, es lo único razonable del hotel. Se puede comprar comida afuera, pero solo comer dentro de la habitación, cuando hay en la PB un espacio de 5 mesas vacías para sentarse. No nos fuimos conformes. Ni volveríamos a ese hotel."
Atlantico Boutique Hotel,"Buenos Aires, Argentina",February 2018,5,"Paz, tranquilidad, conford","es excelente, limpio, prolijo, excelente atencion, no escatiman en personal, buena ubicación, se puede estacionar, es una zona tranquila, pero cerca de todo a la vez, volvería sin dudarlo. Muy buen desayuno"
Atlantico Boutique Hotel,"Buenos Aires, Argentina",February 2018,4,Vacaciones,Estuvimos alojados en el hotel y lo pasamos muy bien. Nos llamó la atención que no hubiera botones que nos ayude con el equipaje. En cuanto a la habitación estaba lista y en condiciones cuando llegamos. Era sencilla pero bonita. La cocina tenía algunos detalles de desgaste. Un día tuvimos un inconveniente y lo solucionaron inmediatamente. A la noche se escuchan algunos ruidos de la calle. El hotel está muy bien ubicado. Es una zona preciosa. El desayuno estuvo bien. El personal es muy cálido en el trato.
Atlantico Boutique Hotel,"Buenos Aires, Argentina",February 2018,5,"Excelente atención, servicios y ubicación","El personal hace toda la estadía simple y amena. Los servicios de pileta, desayuno y cortesía de café son excelentes. A la noche dejen bebidas para servir e y anotar el cargo a la habitación. Las habitaciones son cómodas y buenos los colchones"
Atlantico Boutique Hotel,"Buenos Aires, Argentina",January 2018,5,excelente hotel,"muy buen hotel todo de punta en blanco. empleados muy amables ,y solicitos a resolver . la pileta y el bar muy buenos como asi el wifi del hotel que es excelente. el desayuno muy sustancioso y permiten hacerlo hasta el mediodia. las habitaciones muy limpias y camas confortables"
Atlantico Boutique Hotel,"Buenos Aires, Argentina",January 2018,5,La ubicación del hotel es óptima y la atención del personal es excelente.,"Destaco la ubicación y limpieza del hotel, impecable. El personal muy amable y dispuesto. El desayuno abundante y muy rico. volvería sin dudarlo. La zona es muy tranquila y está cerca de todo: restaurantes, puerto, la calle Gorlero etc. Ademas a pocos metros por la calle Puesta del sol, como su nombre lo indica son imperdibles los atardeceres."
Atlantico Boutique Hotel,"Buenos Aires, Argentina",January 2018,4,paz,"El hotel es como se lo ve en las fotos, le falta un poco de mantenimiento y el desayuno esta justo.Tuvimos problemas el dia que llegamoscon la habitacion pero al dia siguiente la Gerente del hotel (Soledad), nos atendio y nos resolvio todo. La ubicacion es una zona hermosa y tranquila pero hay de todo!!! Lo que mas nos llevamos del Hotel y por lo cual volveriamos es TODO SU PERSONAL, siempre atentos, educados, y tratando de que la estadia del pasajero sea maravillosa!!!"
Atlantico Boutique Hotel,"Buenos Aires, Argentina",January 2018,5,Buen servicio y buena ubicacion,"Personal muy amable, todo fue de acuerdo a lo comprometido en la reserva. Tienen todo tipo de ayuda para ubicarse, salir o en caso que falte algo por ejemplo paraguas para lluvias sorpresa. La ubicación es muy buena por que esta en un sector tranquilo pero a distancia caminando del centro y de ambas playas."
Atlantico Boutique Hotel,"Buenos Aires, Argentina",January 2018,5,Muy buena atención.,"El hotel está impecable, muy buenas acomodaciones, gran atención de su personal y un desayuno buffet completo con muy buenos productos. Además, su ubicación es excelente para poder acceder a gran parte de los atractivos turísticos de Punta del Este. Sin dudas lo recomendaría, ¡felicitaciones!"
Atlantico Boutique Hotel,"Buenos Aires, Argentina",January 2018,4,Muy buena estadia,"Hotel muy agradable, todo de color blanco, remodelado, habitaciones standard no demasiado grandes, con aire acondicionado, buen baño. Excelente ubicación, cerca de la playa De Los Ingleses, de buenos restaurantes, se puede ir caminando a las dos calles principales , cerca del puerto. La atención en general de primera, la piscina levemente climatizada muy rica. Se puede arrendar bicicletas y el kit playero. No pongo 5 estrellas por el desayuno, no tenían café descafeinado ni leche caliente descremada, ademas de solo una opción de jugo, pero creo que esto se puede mejorar fácilmente. Hotel totalmente recomendable."
Atlantico Boutique Hotel,"Rosario, Argentina",November 2017,5,Calido y acogedor,"Es un lugar de mucha sencillez y buen gusto, LA gente del hotel es muy cordial y atenta, super bien ubicado, el desayuno es abundante y muy rico!! Sin dudas es un lugar para despejarse y descansar en Pta del Este"
Atlantico Boutique Hotel,"Rosario, Argentina",January 2018,4,Hotel recomendable,"Hotel antiguo remodelado, para destacar la atención del personal en todo momento! Buen desayuno y áreas comunes del hotel como ser pileta y sala de estar! Recomiendo por un poco más sacar la habitación superior con vista al mar, totalmente diferente a la habitación estándar ya que tuve la posibilidad de hospedarme en ambas. Por último como critica en temporada alta es imposible dejar el auto, las calles están llenas por los restaurantes que hay cerca y los lugares para dejar el auto en el hotel son mínimos, me pasó de dejarlo y que me marquen la pintura abriendo las puertas de los autos de al lado, pero sinceramente es casi imposible bajarse del auto sin tocar alguno."
Atlantico Boutique Hotel,"Rosario, Argentina",December 2017,5,Excelente,"Excelente hotel ubicado muy cerca del Puerto, restaurants y el mirador. Sufrí un incidente con mariscos y me dieron asistencia de primera calidad con ambulancia. Es un lugar acogedor, me gusto mucho la piscina y el bar. Volvería a ir..."
Atlantico Boutique Hotel,"Rosario, Argentina",December 2017,5,Estadía en Holtel Atlántico,"Un Hotel chico pero muy acogedor. La limpiezas de las habitaciones y en general muy buena, la atención del personal excelente con muy buena disposición. El desayuno es bueno y variado. Recomendable y buen precio"
Atlantico Boutique Hotel,"Rosario, Argentina",November 2017,4,Muy recomendable,"Nos alojamos por dos noches. La habitacion es muy linda y comoda. El baño es algo pequeño, y la ducha es bastante chica tambien. Mas alla de eso, muy bien equipado. El desayuno esta correcto, tiene mucha variedad de cosas para comer, y lo bueno es que dura hasta las 12 del mediodia. Hay wifi gratis, dos computadoras de libre uso y la piscina y el patio es muy lindo y comodo. El personal del hotel tambien muy amable. Sin dudas, recomendable!"
Atlantico Boutique Hotel,"Buenos Aires, Argentina",November 2017,4,Muy buena la estadia en el hotel Atlantico.,"Hotel muy comfortable, relacion precio calidad, desayuno muy completo y la atencion del personal se destaca ,cuenta con pileta muy agradable,se encuentra cerca del puerto y zona de restaunt .Obviamente voy a volver."
Atlantico Boutique Hotel,"Buenos Aires, Argentina",November 2017,4,"De calidad, un poco alejado","El servicio es excepcional, el desayuno bien variado y suficiente, es un hotel limpio, moderno y bien decorado, la habitación que estuve creo que era la mas básica ya que es pequeña y el baño también es pequeño. Se recomienda poner cortinas que impidan el paso de luz ya que nos despertábamos con toda la luz del sol. El hotel cumple, el único pero es que esta muy alejado del centro y tuvimos que caminar mucho, de haber sabido antes quizas hubiese influido en mi decisión de reservar.-"
Atlantico Boutique Hotel,"Buenos Aires, Argentina",November 2017,5,Excelente,"Estuvimos con mi familia cuatro días, la pasamos genial. Muy bien hambientado, el desayuno cumpleto y las habitaciones muy lindas. Toda la gente que trabaja en el hotel es excelente. Sin dudas volveré. Gracias por todo"
Atlantico Boutique Hotel,"Buenos Aires, Argentina",November 2017,4,"Ha sido muy agradable nuestra estadìa en el hotel,","Hubièsemos deseado estar màs tiempo , pero bueno otra vez serà..pero todo estuvo bien...algo para tratar de mejorar, a la hora del desayuno , por el sitio donde se tomaba el mismo, pasaban con el carro con los elementos de la limpieza....creo que con poco eso se puede cambiar , y que el personal que està en el sector de la cocina , sea menos ruidoso...lo demàs bien.."
Atlantico Boutique Hotel,"Buenos Aires, Argentina",October 2017,5,Fantastica opcion para pasar unos dias y descansar,A tan solo 1 cuadra del mitico faro de punta del este se encuentra este hermoso hotel. Muy lindo esteticamente y sus empleados son super amables. Sirven un muy buen desayuno que se puede tomar de 8 a 12 hs cosa poco comun y tienen cafe sin cargo por la tarde de 14 a 18 para que el pasajero pueda disfrutar de una rica infusion. No duden que es precioso y muy comodo. Lo recomiendo ampliamente ojala pueda vuelver pronto!
Frontier Hotel,"Lagoa Vermelha, RS",November 2021,4,Hotel cêntrico,"Un hotel muy bueno, bien ubicado con habitaciones buenísimas amplias y bien limpia. Solo la cochera podría ser mayor. El desayuno es muy bueno, cuenta con panes, tortas, medialunas, frutas, cookies, jugo, café, te ….. El gimnasio es pequeño pero muy útil en el piso 15 junto al terrazo. Personal del hotel muy receptivo."
Frontier Hotel,"Lagoa Vermelha, RS",July 2021,4,"Buen hotel, ubicación inmejorable","Estuvimos varios días en el hotel por lo que nos permitió tener una experiencia amplia. El hotel está muy correcto, tiene estacionamiento pago, servicio muy atento, limpieza buena, y lo mejor son los colchones de los cuartos muy cómodos. Faltan varios detalles a mejorar para hacer una experiencia mejor al viajero, para mi esta bien tres estrellas, una de ellas es mejorar el desayuno con mas variedad y que respecte las intolerancias como los celiacos, hipertensión,etc. La otra es mejorar la calidad de la ducha y agregar un pillow top a la cama. La ubicación es inmejorable, el servicios del personal es muy bueno, están atentos a todos los pedidos. Por lo demás es nuestro hotel de referencia en Rivera."
Frontier Hotel,"Lagoa Vermelha, RS",June 2021,5,TODO EL CONFORT AL SERVICIO DEL VIAJERO,Excelentemente ubicado (a pocos metros de la Plaza Internacional) su personal brinda una muy buena atención. Las habitaciones son amplias y equipadas para satisfacer todas las necesidades del huésped. Las camas grandes y cómodas. Buen desayuno.
Frontier Hotel,"Lagoa Vermelha, RS",January 2020,5,"Excelente, trato, atención y comodidaes","Excelente hotel por sus instalaciones y la atención de todo el personal sin distinciones, excelente para pernoctar al regresos de las vacaciones en Brasil cuando se va en auto, súper recomendable y excelente relación precio calidad, a nivel de cinco estrellas"
Frontier Hotel,"Lagoa Vermelha, RS",February 2020,4,buen hotel,"Hotel moderno, con buenas comodidades. Tiene cochera y se paga aparte. Desayuno correcto. Algo caro , pero se aprovechan de ser un lugar de paso de/hacia Brasil. Faltaría servicio de restaurante y que el desayuno se empezara a servir más temprano."
Frontier Hotel,Argentina,January 2020,5,El mejor hotel de Rivera,"Fue un verdadero placer ir al Hotel Rivera. Fuimos dos matrimonios y a ambos nos resultó excelente. Las habitaciones fueron una gratísima sorpresa, el espacio, la limpieza, la cama, todo. El desayuno insuperable, completísimo, para todos los gustos. Muy buena la atención del personal, dispuesta a solucionar cualquier problema."
Frontier Hotel,Argentina,December 2019,5,Turismo y shopping,Excelente desaynuo. Comodas y lindas habitaciones. Excelente trato cordial del personal. Muy buena ubicacion. Muy buena relacion precio/servicio. Buena capacidad de manejo de huespedes en horario de desayuno ya que estaba al 80% de capacidad durante el fin de semana en cuestión
Frontier Hotel,Argentina,October 2019,4,Excelente opción,"Un hotel moderno, muy cómodo, con buenos servicios incluido garage y una muy amable atención. A pocos pasos de la frontera con brasil y en pleno centro comercial. Desayuno muy variado y rico, buena relación precio calidad, recomendable."
Frontier Hotel,Argentina,October 2019,5,Precioso!,"Hotel muy bien ubicado en la frontera con brasil, lindo, moderno y con todos los servicios, desayuno muy completo y con terraza en piso 15 para fumadores! La ubicacion te permite recorrer santana o los free shops de rivera!"
Frontier Hotel,Argentina,August 2019,4,Buen Hotel,"Viajo regularmente y en Rivera es la mejor opción, siempre me quedo alli. Es muy correcto en todo, buen servicio y atencion. Excelente el desayuno, tirnr varios garajes, pero con costo extra. Solo le falta piscina."
Frontier Hotel,"Barcelona, Spain",August 2019,5,Recomendable.,"Es la 2da vez que me alojo y sinceramente todo es para resaltar. La higiene, amplitud de habitaciones; el excelente desayuno, la atención de los empleados. Todo 10 puntos. Volvería a alojarme nuevamente."
Frontier Hotel,"Barcelona, Spain",April 2019,4,Muy buen hotel.,"Muy buen hotel, habitaciones muy lindas, camas muy cómodas y en una muy buena ubicación. Muy buena ducha. Desayuno muy bueno. Buena atención. En mi regreso a Rivera, sin dudas que volviera a alojarme allí."
Frontier Hotel,"Barcelona, Spain",June 2019,5,Excelente,"Es un excelente hotel que ofrece todo lo que busco : muy buena ubicación a un paso de todo. Excelentes instalaciones y limpieza. Excelente y muy variado desayuno. Y sobre todo, y a destacar, el equipo humano siempre atento y dispuesto a ayudar. Agradezco especialmente a Bruno y sus maniobras con el coche por tenerlo siempre en la puerta cuando lo necesitaba. En mi opinión la mejor opción de la frontera."
Frontier Hotel,"Barcelona, Spain",April 2019,5,"Excelente opción. Limpieza, ubicación y servicios","Nos alojamos 3 noches en una habitación De luxe. La habitación estaba bien, en el piso 12. Bien equipada, muy limpia y cómoda, aunque algo pequeña. El baño era bastante chico pero funcional. La habitación daba al frente y pese a la altura se podía escuchar ruidos sobre todo en la mañana. Vimos que las habitaciones en el mismo piso que dan al contrafrente son más espaciosas y probablemente menos ruidosas. El desayuno está muy bien y tienen valet parking por USD 10 por día. En suma, un lindo hotel con buena atención y buena ubicación, a una cuadra de plaza internacional y de calle Sarandi. Volveríamos"
Frontier Hotel,"Barcelona, Spain",April 2019,4,Recomendable.,"Estuve alojado 2 noches y sinceramente casi todo es para resaltar. La higiene, amplitud de habitaciones; el excelente desayuno, la atención de los empleados, excepto una señora que estaba en recepción que solió ser bastante antipática. El resto, todo 10 puntos."
Frontier Hotel,"Benito Juarez, Argentina",February 2019,5,Excelente hotel. Excelente ubicación,Hotel nuevo de la cadena Sacramento management. Impecable la limpieza. El sommier y la ropa de cama geniales. Tenias batas de baño en el placard. Habitación muy amplia con LCD de 50 pulgadas con todos los canales. El desayuno es riquísimo. A una cuadra de la avenida Sarandi donde están todos los Free Shops. Excelente relación precio calidad.
